Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
H.R. 166,https://www.congress.gov/bill/117th-congress/house-bill/166,117,Introduced in House,IH,Fair Lending for All Act,https://www.congress.gov/117/bills/hr166/generated/BILLS-117hr166ih.html,https://www.congress.gov/117/bills/hr166/BILLS-117hr166ih.pdf
H.Res. 304,https://www.congress.gov/bill/117th-congress/house-resolution/304,117,Introduced in House,IH,"Recognizing the designation of the week of April 11 through April 17, 2021, as ""Black Maternal Health Week"" to bring national attention to the maternal health crisis in the United States and the importance of reducing maternal mortality and morbidity among Black women and birthing persons.",https://www.congress.gov/117/bills/hres304/generated/BILLS-117hres304ih.html,https://www.congress.gov/117/bills/hres304/BILLS-117hres304ih.pdf
H.Res. 225,https://www.congress.gov/bill/117th-congress/house-resolution/225,117,Introduced in House,IH,"Affirming the role of the United States in improving access to quality, inclusive public education and improved learning outcomes for children and adolescents, particularly for girls, in the poorest countries through the Global Partnership for Education.",https://www.congress.gov/117/bills/hres225/generated/BILLS-117hres225ih.html,https://www.congress.gov/117/bills/hres225/BILLS-117hres225ih.pdf
H.R. 3480,https://www.congress.gov/bill/117th-congress/house-bill/3480,117,Introduced in House,IH,Extreme Risk Protection Order Act of 2021,https://www.congress.gov/117/bills/hr3480/generated/BILLS-117hr3480ih.html,https://www.congress.gov/117/bills/hr3480/BILLS-117hr3480ih.pdf
H.R. 4439,https://www.congress.gov/bill/117th-congress/house-bill/4439,117,Introduced in House,IH,Medicaid Dental Benefit Act,https://www.congress.gov/117/bills/hr4439/generated/BILLS-117hr4439ih.html,https://www.congress.gov/117/bills/hr4439/BILLS-117hr4439ih.pdf
H.R. 3285,https://www.congress.gov/bill/117th-congress/house-bill/3285,117,Public Law,PL,21st Century President Act,https://www.congress.gov/117/plaws/publ272/generated/PLAW-117publ272_uslm.html,https://www.congress.gov/117/plaws/publ272/PLAW-117publ272.pdf
H.R. 3285,https://www.congress.gov/bill/117th-congress/house-bill/3285,117,Enrolled Bill,ENR,21st Century President Act,https://www.congress.gov/117/bills/hr3285/generated/BILLS-117hr3285enr.html,https://www.congress.gov/117/bills/hr3285/BILLS-117hr3285enr.pdf
H.R. 3285,https://www.congress.gov/bill/117th-congress/house-bill/3285,117,Referred in Senate,RFS,21st Century President Act,https://www.congress.gov/117/bills/hr3285/generated/BILLS-117hr3285rfs.html,https://www.congress.gov/117/bills/hr3285/BILLS-117hr3285rfs.pdf
H.R. 5893,https://www.congress.gov/bill/117th-congress/house-bill/5893,117,Introduced in House,IH,21st Century STEM for Girls and Underrepresented Minorities Act,https://www.congress.gov/117/bills/hr5893/generated/BILLS-117hr5893ih.html,https://www.congress.gov/117/bills/hr5893/BILLS-117hr5893ih.pdf
H.R. 4147,https://www.congress.gov/bill/117th-congress/house-bill/4147,117,Introduced in House,IH,"To award a Congressional Gold Medal to Billie Jean King, in recognition of her contribution to the Nation and her courageous and groundbreaking leadership advancing equal rights for women and the LGBTQ community in athletics, education, and our society.",https://www.congress.gov/117/bills/hr4147/generated/BILLS-117hr4147ih.html,https://www.congress.gov/117/bills/hr4147/BILLS-117hr4147ih.pdf
H.R. 3929,https://www.congress.gov/bill/117th-congress/house-bill/3929,117,Introduced in House,IH,Disarm Hate Act,https://www.congress.gov/117/bills/hr3929/generated/BILLS-117hr3929ih.html,https://www.congress.gov/117/bills/hr3929/BILLS-117hr3929ih.pdf
H.Res. 1051,https://www.congress.gov/bill/117th-congress/house-resolution/1051,117,Introduced in House,IH,"Expressing support for the designation of the week of April 11 through April 17, 2022, as the fifth annual ""Black Maternal Health Week"" to bring national attention to the maternal health crisis in the United States and the importance of reducing maternal mortality and morbidity among Black women and birthing persons.",https://www.congress.gov/117/bills/hres1051/generated/BILLS-117hres1051ih.html,https://www.congress.gov/117/bills/hres1051/BILLS-117hres1051ih.pdf
H.Res. 397,https://www.congress.gov/bill/117th-congress/house-resolution/397,117,Introduced in House,IH,"Expressing the sense of the House of Representatives that Critical Race Theory serves as a prejudicial ideological tool, rather than an educational tool, and should not be taught in K-12 classrooms as a way to teach students to judge individuals based on sex, race, ethnicity, and national origin.",https://www.congress.gov/117/bills/hres397/generated/BILLS-117hres397ih.html,https://www.congress.gov/117/bills/hres397/BILLS-117hres397ih.pdf
H.R. 2826,https://www.congress.gov/bill/117th-congress/house-bill/2826,117,Introduced in House,IH,"To establish a Global Climate Change Resilience Strategy, to authorize the admission of climate-displaced persons, and for other purposes.",https://www.congress.gov/117/bills/hr2826/generated/BILLS-117hr2826ih.html,https://www.congress.gov/117/bills/hr2826/BILLS-117hr2826ih.pdf
H.R. 948,https://www.congress.gov/bill/117th-congress/house-bill/948,117,Introduced in House,IH,Justice for Incarcerated Moms Act of 2021,https://www.congress.gov/117/bills/hr948/generated/BILLS-117hr948ih.html,https://www.congress.gov/117/bills/hr948/BILLS-117hr948ih.pdf
H.R. 260,https://www.congress.gov/bill/117th-congress/house-bill/260,117,Introduced in House,IH,Women and Climate Change Act of 2021,https://www.congress.gov/117/bills/hr260/generated/BILLS-117hr260ih.html,https://www.congress.gov/117/bills/hr260/BILLS-117hr260ih.pdf
H.R. 1241,https://www.congress.gov/bill/117th-congress/house-bill/1241,117,Introduced in House,IH,Full-Service Community School Expansion Act of 2021,https://www.congress.gov/117/bills/hr1241/generated/BILLS-117hr1241ih.html,https://www.congress.gov/117/bills/hr1241/BILLS-117hr1241ih.pdf
H.R. 3499,https://www.congress.gov/bill/117th-congress/house-bill/3499,117,Introduced in House,IH,MERIT Act,https://www.congress.gov/117/bills/hr3499/generated/BILLS-117hr3499ih.html,https://www.congress.gov/117/bills/hr3499/BILLS-117hr3499ih.pdf
H.R. 9377,https://www.congress.gov/bill/117th-congress/house-bill/9377,117,Introduced in House,IH,National Patient Safety Board Act of 2022,https://www.congress.gov/117/bills/hr9377/generated/BILLS-117hr9377ih.html,https://www.congress.gov/117/bills/hr9377/BILLS-117hr9377ih.pdf
H.R. 7627,https://www.congress.gov/bill/117th-congress/house-bill/7627,117,Introduced in House,IH,Advancing Equity Through the Arts and Humanities Act of 2022,https://www.congress.gov/117/bills/hr7627/generated/BILLS-117hr7627ih.html,https://www.congress.gov/117/bills/hr7627/BILLS-117hr7627ih.pdf
H.R. 3471,https://www.congress.gov/bill/117th-congress/house-bill/3471,117,Introduced in House,IH,Workforce Investment Disclosure Act of 2021,https://www.congress.gov/117/bills/hr3471/generated/BILLS-117hr3471ih.html,https://www.congress.gov/117/bills/hr3471/BILLS-117hr3471ih.pdf
H.R. 1181,https://www.congress.gov/bill/117th-congress/house-bill/1181,117,Introduced in House,IH,Korematsu-Takai Civil Liberties Protection Act of 2021,https://www.congress.gov/117/bills/hr1181/generated/BILLS-117hr1181ih.html,https://www.congress.gov/117/bills/hr1181/BILLS-117hr1181ih.pdf
H.R. 7587,https://www.congress.gov/bill/117th-congress/house-bill/7587,117,Introduced in House,IH,Nonprofit Sector Strength and Partnership Act of 2022,https://www.congress.gov/117/bills/hr7587/generated/BILLS-117hr7587ih.html,https://www.congress.gov/117/bills/hr7587/BILLS-117hr7587ih.pdf
H.R. 1227,https://www.congress.gov/bill/117th-congress/house-bill/1227,117,Introduced in House,IH,Medicare-X Choice Act of 2021,https://www.congress.gov/117/bills/hr1227/generated/BILLS-117hr1227ih.html,https://www.congress.gov/117/bills/hr1227/BILLS-117hr1227ih.pdf
H.R. 7563,https://www.congress.gov/bill/117th-congress/house-bill/7563,117,Introduced in House,IH,Increasing Homeownership for Servicemembers Act,https://www.congress.gov/117/bills/hr7563/generated/BILLS-117hr7563ih.html,https://www.congress.gov/117/bills/hr7563/BILLS-117hr7563ih.pdf
H.R. 1443,https://www.congress.gov/bill/117th-congress/house-bill/1443,117,Engrossed in House,EH,LGBTQ Business Equal Credit Enforcement and Investment Act,https://www.congress.gov/117/bills/hr1443/generated/BILLS-117hr1443eh.html,https://www.congress.gov/117/bills/hr1443/BILLS-117hr1443eh.pdf
H.R. 1443,https://www.congress.gov/bill/117th-congress/house-bill/1443,117,Referred in Senate,RFS,LGBTQ Business Equal Credit Enforcement and Investment Act,https://www.congress.gov/117/bills/hr1443/generated/BILLS-117hr1443rfs.html,https://www.congress.gov/117/bills/hr1443/BILLS-117hr1443rfs.pdf
H.R. 6375,https://www.congress.gov/bill/117th-congress/house-bill/6375,117,Introduced in House,IH,COPS on the Beat Grant Program Reauthorization and Parity Act of 2022,https://www.congress.gov/117/bills/hr6375/generated/BILLS-117hr6375ih.html,https://www.congress.gov/117/bills/hr6375/BILLS-117hr6375ih.pdf
H.R. 5052,https://www.congress.gov/bill/117th-congress/house-bill/5052,117,Introduced in House,IH,National Commission to Combat Workplace Sexual Harassment Act,https://www.congress.gov/117/bills/hr5052/generated/BILLS-117hr5052ih.html,https://www.congress.gov/117/bills/hr5052/BILLS-117hr5052ih.pdf
H.Res. 103,https://www.congress.gov/bill/117th-congress/house-resolution/103,117,Introduced in House,IH,"Condemning the bigotry that was displayed and voiced during the January 6th siege of the United States Capitol, the prominent role played by White supremacists and domestic terrorists in planning and leading the siege, and the elected officials who encouraged them.",https://www.congress.gov/117/bills/hres103/generated/BILLS-117hres103ih.html,https://www.congress.gov/117/bills/hres103/BILLS-117hres103ih.pdf
H.R. 2919,https://www.congress.gov/bill/117th-congress/house-bill/2919,117,Introduced in House,IH,THRIVE Act,https://www.congress.gov/117/bills/hr2919/generated/BILLS-117hr2919ih.html,https://www.congress.gov/117/bills/hr2919/BILLS-117hr2919ih.pdf
H.R. 8619,https://www.congress.gov/bill/117th-congress/house-bill/8619,117,Introduced in House,IH,No Tax Deductions for Workplace Harasser Buyouts Act,https://www.congress.gov/117/bills/hr8619/generated/BILLS-117hr8619ih.html,https://www.congress.gov/117/bills/hr8619/BILLS-117hr8619ih.pdf
H.R. 1659,https://www.congress.gov/bill/117th-congress/house-bill/1659,117,Introduced in House,IH,LGBTQ Business Equal Credit Enforcement and Investment Act,https://www.congress.gov/117/bills/hr1659/generated/BILLS-117hr1659ih.html,https://www.congress.gov/117/bills/hr1659/BILLS-117hr1659ih.pdf
H.R. 1443,https://www.congress.gov/bill/117th-congress/house-bill/1443,117,Introduced in House,IH,LGBTQ Business Equal Credit Enforcement and Investment Act,https://www.congress.gov/117/bills/hr1443/generated/BILLS-117hr1443ih.html,https://www.congress.gov/117/bills/hr1443/BILLS-117hr1443ih.pdf
H.R. 3755,https://www.congress.gov/bill/117th-congress/house-bill/3755,117,Engrossed in House,EH,Women's Health Protection Act of 2021,https://www.congress.gov/117/bills/hr3755/generated/BILLS-117hr3755eh.html,https://www.congress.gov/117/bills/hr3755/BILLS-117hr3755eh.pdf
H.R. 4096,https://www.congress.gov/bill/117th-congress/house-bill/4096,117,Introduced in House,IH,Transparency of Migration Act,https://www.congress.gov/117/bills/hr4096/generated/BILLS-117hr4096ih.html,https://www.congress.gov/117/bills/hr4096/BILLS-117hr4096ih.pdf
H.R. 3856,https://www.congress.gov/bill/117th-congress/house-bill/3856,117,Introduced in House,IH,"To require the Comptroller General of the United States to conduct a study on disparities associated with race and ethnicity with respect to certain benefits administered by the Secretary of Veterans Affairs, and for other purposes.",https://www.congress.gov/117/bills/hr3856/generated/BILLS-117hr3856ih.html,https://www.congress.gov/117/bills/hr3856/BILLS-117hr3856ih.pdf
H.R. 3310,https://www.congress.gov/bill/117th-congress/house-bill/3310,117,Introduced in House,IH,Promoting Service in Transportation Act,https://www.congress.gov/117/bills/hr3310/generated/BILLS-117hr3310ih.html,https://www.congress.gov/117/bills/hr3310/BILLS-117hr3310ih.pdf
H.R. 7191,https://www.congress.gov/bill/117th-congress/house-bill/7191,117,Introduced in House,IH,Homes for All Act of 2021,https://www.congress.gov/117/bills/hr7191/generated/BILLS-117hr7191ih.html,https://www.congress.gov/117/bills/hr7191/BILLS-117hr7191ih.pdf
H.R. 6465,https://www.congress.gov/bill/117th-congress/house-bill/6465,117,Introduced in House,IH,PRENDA Act of 2022,https://www.congress.gov/117/bills/hr6465/generated/BILLS-117hr6465ih.html,https://www.congress.gov/117/bills/hr6465/BILLS-117hr6465ih.pdf
H.R. 5295,https://www.congress.gov/bill/117th-congress/house-bill/5295,117,Introduced in House,IH,Every Veteran Counts Act of 2021,https://www.congress.gov/117/bills/hr5295/generated/BILLS-117hr5295ih.html,https://www.congress.gov/117/bills/hr5295/BILLS-117hr5295ih.pdf
H.R. 4319,https://www.congress.gov/bill/117th-congress/house-bill/4319,117,Introduced in House,IH,PROTECT 911 Act,https://www.congress.gov/117/bills/hr4319/generated/BILLS-117hr4319ih.html,https://www.congress.gov/117/bills/hr4319/BILLS-117hr4319ih.pdf
H.Res. 714,https://www.congress.gov/bill/117th-congress/house-resolution/714,117,Introduced in House,IH,Encouraging all nations to end sexual violence against girls through in-country data-driven reforms.,https://www.congress.gov/117/bills/hres714/generated/BILLS-117hres714ih.html,https://www.congress.gov/117/bills/hres714/BILLS-117hres714ih.pdf
H.R. 5624,https://www.congress.gov/bill/117th-congress/house-bill/5624,117,Introduced in House,IH,Ending Veteran Homelessness Act of 2021,https://www.congress.gov/117/bills/hr5624/generated/BILLS-117hr5624ih.html,https://www.congress.gov/117/bills/hr5624/BILLS-117hr5624ih.pdf
H.R. 5742,https://www.congress.gov/bill/117th-congress/house-bill/5742,117,Introduced in House,IH,Equitable Health Care for All Act,https://www.congress.gov/117/bills/hr5742/generated/BILLS-117hr5742ih.html,https://www.congress.gov/117/bills/hr5742/BILLS-117hr5742ih.pdf
H.R. 2222,https://www.congress.gov/bill/117th-congress/house-bill/2222,117,Introduced in House,IH,Dignity for Detained Immigrants Act of 2021,https://www.congress.gov/117/bills/hr2222/generated/BILLS-117hr2222ih.html,https://www.congress.gov/117/bills/hr2222/BILLS-117hr2222ih.pdf
H.R. 7320,https://www.congress.gov/bill/117th-congress/house-bill/7320,117,Introduced in House,IH,Restorative Practices in Schools Act of 2022,https://www.congress.gov/117/bills/hr7320/generated/BILLS-117hr7320ih.html,https://www.congress.gov/117/bills/hr7320/BILLS-117hr7320ih.pdf
H.R. 6687,https://www.congress.gov/bill/117th-congress/house-bill/6687,117,Introduced in House,IH,Combating Implicit Bias in Education Act,https://www.congress.gov/117/bills/hr6687/generated/BILLS-117hr6687ih.html,https://www.congress.gov/117/bills/hr6687/BILLS-117hr6687ih.pdf
H.Res. 497,https://www.congress.gov/bill/117th-congress/house-resolution/497,117,Introduced in House,IH,"Condemning the murder of Alireza Fazeli Monfared and the practice of so-called ""honor killings"" in Iran, and for other purposes.",https://www.congress.gov/117/bills/hres497/generated/BILLS-117hres497ih.html,https://www.congress.gov/117/bills/hres497/BILLS-117hres497ih.pdf
H.Res. 313,https://www.congress.gov/bill/117th-congress/house-resolution/313,117,Introduced in House,IH,"Supporting the designation of April 18-24, 2021, as National Crime Victims' Rights Week.",https://www.congress.gov/117/bills/hres313/generated/BILLS-117hres313ih.html,https://www.congress.gov/117/bills/hres313/BILLS-117hres313ih.pdf
H.R. 9099,https://www.congress.gov/bill/117th-congress/house-bill/9099,117,Introduced in House,IH,Expanding Representation at HHS Act of 2022,https://www.congress.gov/117/bills/hr9099/generated/BILLS-117hr9099ih.html,https://www.congress.gov/117/bills/hr9099/BILLS-117hr9099ih.pdf
H.R. 8821,https://www.congress.gov/bill/117th-congress/house-bill/8821,117,Introduced in House,IH,IDs for an Inclusive Democracy Act,https://www.congress.gov/117/bills/hr8821/generated/BILLS-117hr8821ih.html,https://www.congress.gov/117/bills/hr8821/BILLS-117hr8821ih.pdf
H.R. 8172,https://www.congress.gov/bill/117th-congress/house-bill/8172,117,Introduced in House,IH,Improving Diagnosis in Medicine Act of 2022,https://www.congress.gov/117/bills/hr8172/generated/BILLS-117hr8172ih.html,https://www.congress.gov/117/bills/hr8172/BILLS-117hr8172ih.pdf
H.R. 4964,https://www.congress.gov/bill/117th-congress/house-bill/4964,117,Introduced in House,IH,"Treatment Court, Rehabilitation, and Recovery Act of 2021",https://www.congress.gov/117/bills/hr4964/generated/BILLS-117hr4964ih.html,https://www.congress.gov/117/bills/hr4964/BILLS-117hr4964ih.pdf
H.R. 850,https://www.congress.gov/bill/117th-congress/house-bill/850,117,Introduced in House,IH,College Athlete Economic Freedom Act,https://www.congress.gov/117/bills/hr850/generated/BILLS-117hr850ih.html,https://www.congress.gov/117/bills/hr850/BILLS-117hr850ih.pdf
H.Con.Res. 109,https://www.congress.gov/bill/117th-congress/house-concurrent-resolution/109,117,Introduced in House,IH,"Expressing support for the recognition of September 26, 2022, as ""World Contraception Day"" and expressing the sense of the House of Representatives regarding global and domestic access to contraception.",https://www.congress.gov/117/bills/hconres109/generated/BILLS-117hconres109ih.html,https://www.congress.gov/117/bills/hconres109/BILLS-117hconres109ih.pdf
H.R. 6094,https://www.congress.gov/bill/117th-congress/house-bill/6094,117,Introduced in House,IH,Expanding Access to Fertility Care for Servicemembers and Dependents Act,https://www.congress.gov/117/bills/hr6094/generated/BILLS-117hr6094ih.html,https://www.congress.gov/117/bills/hr6094/BILLS-117hr6094ih.pdf
H.Res. 1055,https://www.congress.gov/bill/117th-congress/house-resolution/1055,117,Introduced in House,IH,"Supporting the designation of April 24 through April 30, 2022, as ""National Crime Victims' Rights Week"".",https://www.congress.gov/117/bills/hres1055/generated/BILLS-117hres1055ih.html,https://www.congress.gov/117/bills/hres1055/BILLS-117hres1055ih.pdf
H.Res. 1007,https://www.congress.gov/bill/117th-congress/house-resolution/1007,117,Introduced in House,IH,"Supporting the designation of Vaisakhi, April 14 of each year, as ""National Sikh Day"".",https://www.congress.gov/117/bills/hres1007/generated/BILLS-117hres1007ih.html,https://www.congress.gov/117/bills/hres1007/BILLS-117hres1007ih.pdf
H.Res. 221,https://www.congress.gov/bill/117th-congress/house-resolution/221,117,Introduced in House,IH,"Expressing support for designation of March 14, 2021, as ""National Pi Day"".",https://www.congress.gov/117/bills/hres221/generated/BILLS-117hres221ih.html,https://www.congress.gov/117/bills/hres221/BILLS-117hres221ih.pdf
H.R. 8296,https://www.congress.gov/bill/117th-congress/house-bill/8296,117,Engrossed in House,EH,Women’s Health Protection Act of 2022,https://www.congress.gov/117/bills/hr8296/generated/BILLS-117hr8296eh.html,https://www.congress.gov/117/bills/hr8296/BILLS-117hr8296eh.pdf
H.R. 8296,https://www.congress.gov/bill/117th-congress/house-bill/8296,117,Introduced in House,IH,Women’s Health Protection Act of 2022,https://www.congress.gov/117/bills/hr8296/generated/BILLS-117hr8296ih.html,https://www.congress.gov/117/bills/hr8296/BILLS-117hr8296ih.pdf
H.R. 8296,https://www.congress.gov/bill/117th-congress/house-bill/8296,117,Received in Senate,RDS,Women’s Health Protection Act of 2022,https://www.congress.gov/117/bills/hr8296/generated/BILLS-117hr8296rds.html,https://www.congress.gov/117/bills/hr8296/BILLS-117hr8296rds.pdf
H.R. 3755,https://www.congress.gov/bill/117th-congress/house-bill/3755,117,Introduced in House,IH,Women's Health Protection Act of 2021,https://www.congress.gov/117/bills/hr3755/generated/BILLS-117hr3755ih.html,https://www.congress.gov/117/bills/hr3755/BILLS-117hr3755ih.pdf
H.R. 3755,https://www.congress.gov/bill/117th-congress/house-bill/3755,117,Placed on Calendar Senate,PCS,Women's Health Protection Act of 2021,https://www.congress.gov/117/bills/hr3755/generated/BILLS-117hr3755pcs.html,https://www.congress.gov/117/bills/hr3755/BILLS-117hr3755pcs.pdf
H.R. 2377,https://www.congress.gov/bill/117th-congress/house-bill/2377,117,Reported in House,RH,Federal Extreme Risk Protection Order Act of 2021,https://www.congress.gov/117/bills/hr2377/generated/BILLS-117hr2377rh.html,https://www.congress.gov/117/bills/hr2377/BILLS-117hr2377rh.pdf
H.R. 651,https://www.congress.gov/bill/117th-congress/house-bill/651,117,Introduced in House,IH,Public Health Emergency Privacy Act,https://www.congress.gov/117/bills/hr651/generated/BILLS-117hr651ih.html,https://www.congress.gov/117/bills/hr651/BILLS-117hr651ih.pdf
H.R. 3672,https://www.congress.gov/bill/117th-congress/house-bill/3672,117,Introduced in House,IH,Armed Forces Trans­gen­der Dependent Protection Act,https://www.congress.gov/117/bills/hr3672/generated/BILLS-117hr3672ih.html,https://www.congress.gov/117/bills/hr3672/BILLS-117hr3672ih.pdf
H.R. 2543,https://www.congress.gov/bill/117th-congress/house-bill/2543,117,Introduced in House,IH,Federal Reserve Racial and Economic Equity Act,https://www.congress.gov/117/bills/hr2543/generated/BILLS-117hr2543ih.html,https://www.congress.gov/117/bills/hr2543/BILLS-117hr2543ih.pdf
H.R. 1273,https://www.congress.gov/bill/117th-congress/house-bill/1273,117,Introduced in House,IH,Vietnam Veterans Liver Fluke Cancer Study Act,https://www.congress.gov/117/bills/hr1273/generated/BILLS-117hr1273ih.html,https://www.congress.gov/117/bills/hr1273/BILLS-117hr1273ih.pdf
H.R. 9325,https://www.congress.gov/bill/117th-congress/house-bill/9325,117,Introduced in House,IH,EQUAL Defense Act of 2022,https://www.congress.gov/117/bills/hr9325/generated/BILLS-117hr9325ih.html,https://www.congress.gov/117/bills/hr9325/BILLS-117hr9325ih.pdf
H.R. 1408,https://www.congress.gov/bill/117th-congress/house-bill/1408,117,Introduced in House,IH,EQUAL Defense Act of 2021,https://www.congress.gov/117/bills/hr1408/generated/BILLS-117hr1408ih.html,https://www.congress.gov/117/bills/hr1408/BILLS-117hr1408ih.pdf
H.R. 8360,https://www.congress.gov/bill/117th-congress/house-bill/8360,117,Introduced in House,IH,HOME Act of 2022,https://www.congress.gov/117/bills/hr8360/generated/BILLS-117hr8360ih.html,https://www.congress.gov/117/bills/hr8360/BILLS-117hr8360ih.pdf
H.R. 5034,https://www.congress.gov/bill/117th-congress/house-bill/5034,117,Introduced in House,IH,Community First Pretrial Reform and Jail Decarceration Act,https://www.congress.gov/117/bills/hr5034/generated/BILLS-117hr5034ih.html,https://www.congress.gov/117/bills/hr5034/BILLS-117hr5034ih.pdf
H.R. 3576,https://www.congress.gov/bill/117th-congress/house-bill/3576,117,Introduced in House,IH,Reproductive Rights are Human Rights Act of 2021,https://www.congress.gov/117/bills/hr3576/generated/BILLS-117hr3576ih.html,https://www.congress.gov/117/bills/hr3576/BILLS-117hr3576ih.pdf
H.R. 7777,https://www.congress.gov/bill/117th-congress/house-bill/7777,117,Referred in Senate,RFS,Industrial Control Systems Cybersecurity Training Act,https://www.congress.gov/117/bills/hr7777/generated/BILLS-117hr7777rfs.html,https://www.congress.gov/117/bills/hr7777/BILLS-117hr7777rfs.pdf
H.R. 7510,https://www.congress.gov/bill/117th-congress/house-bill/7510,117,Introduced in House,IH,National Education Association Charter Repeal Act,https://www.congress.gov/117/bills/hr7510/generated/BILLS-117hr7510ih.html,https://www.congress.gov/117/bills/hr7510/BILLS-117hr7510ih.pdf
H.R. 7273,https://www.congress.gov/bill/117th-congress/house-bill/7273,117,Introduced in House,IH,Prison to Proprietorship for Formerly Incarcerated Act,https://www.congress.gov/117/bills/hr7273/generated/BILLS-117hr7273ih.html,https://www.congress.gov/117/bills/hr7273/BILLS-117hr7273ih.pdf
H.R. 1123,https://www.congress.gov/bill/117th-congress/house-bill/1123,117,Introduced in House,IH,Veteran Suicide Prevention Act,https://www.congress.gov/117/bills/hr1123/generated/BILLS-117hr1123ih.html,https://www.congress.gov/117/bills/hr1123/BILLS-117hr1123ih.pdf
H.Res. 1413,https://www.congress.gov/bill/117th-congress/house-resolution/1413,117,Introduced in House,IH,"Expressing support for designation of September 2022 as ""National Dystonia Awareness Month"" and raising awareness and understanding of the disorder of dystonia.",https://www.congress.gov/117/bills/hres1413/generated/BILLS-117hres1413ih.html,https://www.congress.gov/117/bills/hres1413/BILLS-117hres1413ih.pdf
H.Res. 1381,https://www.congress.gov/bill/117th-congress/house-resolution/1381,117,Introduced in House,IH,"Expressing support for the designation of September 23, 2022, as ""Mary Church Terrell Day"", and calling on Congress to recognize Mary Church Terrell's lasting contributions to the civil rights and women's rights movements.",https://www.congress.gov/117/bills/hres1381/generated/BILLS-117hres1381ih.html,https://www.congress.gov/117/bills/hres1381/BILLS-117hres1381ih.pdf
H.Res. 1138,https://www.congress.gov/bill/117th-congress/house-resolution/1138,117,Introduced in House,IH,"Expressing support for the designation of September 2022 as ""National Leading Entertainment and Arts through Diversity Month"" or ""National LEAD Month"", and empowering underrepresented communities to take the lead within the entertainment industry.",https://www.congress.gov/117/bills/hres1138/generated/BILLS-117hres1138ih.html,https://www.congress.gov/117/bills/hres1138/BILLS-117hres1138ih.pdf
H.R. 6659,https://www.congress.gov/bill/117th-congress/house-bill/6659,117,Introduced in House,IH,Health Care for Burn Pit Veterans Act,https://www.congress.gov/117/bills/hr6659/generated/BILLS-117hr6659ih.html,https://www.congress.gov/117/bills/hr6659/BILLS-117hr6659ih.pdf
H.R. 3451,https://www.congress.gov/bill/117th-congress/house-bill/3451,117,Introduced in House,IH,Social Media DATA Act,https://www.congress.gov/117/bills/hr3451/generated/BILLS-117hr3451ih.html,https://www.congress.gov/117/bills/hr3451/BILLS-117hr3451ih.pdf
H.R. 2709,https://www.congress.gov/bill/117th-congress/house-bill/2709,117,Introduced in House,IH,Access to Contraception for Servicemembers and Dependents Act of 2021,https://www.congress.gov/117/bills/hr2709/generated/BILLS-117hr2709ih.html,https://www.congress.gov/117/bills/hr2709/BILLS-117hr2709ih.pdf
H.R. 1480,https://www.congress.gov/bill/117th-congress/house-bill/1480,117,Engrossed in House,EH,HERO Act,https://www.congress.gov/117/bills/hr1480/generated/BILLS-117hr1480eh.html,https://www.congress.gov/117/bills/hr1480/BILLS-117hr1480eh.pdf
H.R. 1480,https://www.congress.gov/bill/117th-congress/house-bill/1480,117,Introduced in House,IH,HERO Act,https://www.congress.gov/117/bills/hr1480/generated/BILLS-117hr1480ih.html,https://www.congress.gov/117/bills/hr1480/BILLS-117hr1480ih.pdf
H.R. 1480,https://www.congress.gov/bill/117th-congress/house-bill/1480,117,Referred in Senate,RFS,HERO Act,https://www.congress.gov/117/bills/hr1480/generated/BILLS-117hr1480rfs.html,https://www.congress.gov/117/bills/hr1480/BILLS-117hr1480rfs.pdf
H.R. 618,https://www.congress.gov/bill/117th-congress/house-bill/618,117,Introduced in House,IH,Promoting Access to Credit for Homebuyers Act of 2021,https://www.congress.gov/117/bills/hr618/generated/BILLS-117hr618ih.html,https://www.congress.gov/117/bills/hr618/BILLS-117hr618ih.pdf
H.Res. 77,https://www.congress.gov/bill/117th-congress/house-resolution/77,117,Introduced in House,IH,"Recognizing the Dominican community's presence and contributions to Hamilton Heights, Washington Heights, and Inwood.",https://www.congress.gov/117/bills/hres77/generated/BILLS-117hres77ih.html,https://www.congress.gov/117/bills/hres77/BILLS-117hres77ih.pdf
H.Res. 67,https://www.congress.gov/bill/117th-congress/house-resolution/67,117,Introduced in House,IH,Expressing the moral responsibility of the Congress to end adult and child poverty in the United States.,https://www.congress.gov/117/bills/hres67/generated/BILLS-117hres67ih.html,https://www.congress.gov/117/bills/hres67/BILLS-117hres67ih.pdf
H.R. 9165,https://www.congress.gov/bill/117th-congress/house-bill/9165,117,Introduced in House,IH,"To amend the Elementary and Secondary Education Act of 1965 to improve the academic achievement of English learners and immigrant children and youth, and for other purposes.",https://www.congress.gov/117/bills/hr9165/generated/BILLS-117hr9165ih.html,https://www.congress.gov/117/bills/hr9165/BILLS-117hr9165ih.pdf
H.R. 7777,https://www.congress.gov/bill/117th-congress/house-bill/7777,117,Engrossed in House,EH,Industrial Control Systems Cybersecurity Training Act,https://www.congress.gov/117/bills/hr7777/generated/BILLS-117hr7777eh.html,https://www.congress.gov/117/bills/hr7777/BILLS-117hr7777eh.pdf
