Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
S. 2105,https://www.congress.gov/bill/117th-congress/senate-bill/2105,117,Introduced in Senate,IS,MINDS Act,https://www.congress.gov/117/bills/s2105/generated/BILLS-117s2105is.html,https://www.congress.gov/117/bills/s2105/BILLS-117s2105is.pdf
S.Res. 43,https://www.congress.gov/bill/117th-congress/senate-resolution/43,117,Introduced in Senate,IS,"A resolution recognizing the duty of the Federal Government to implement an agenda to Transform, Heal, and Renew by Investing in a Vibrant Economy (""THRIVE"").",https://www.congress.gov/117/bills/sres43/generated/BILLS-117sres43is.html,https://www.congress.gov/117/bills/sres43/BILLS-117sres43is.pdf
S. 1819,https://www.congress.gov/bill/117th-congress/senate-bill/1819,117,Introduced in Senate,IS,Extreme Risk Protection Order Act of 2021,https://www.congress.gov/117/bills/s1819/generated/BILLS-117s1819is.html,https://www.congress.gov/117/bills/s1819/BILLS-117s1819is.pdf
S. 490,https://www.congress.gov/bill/117th-congress/senate-bill/490,117,Introduced in Senate,IS,Unemployment Insurance Technology Modernization Act of 2021,https://www.congress.gov/117/bills/s490/generated/BILLS-117s490is.html,https://www.congress.gov/117/bills/s490/BILLS-117s490is.pdf
S. 2052,https://www.congress.gov/bill/117th-congress/senate-bill/2052,117,Introduced in Senate,IS,Facial Recognition and Biometric Technology Moratorium Act of 2021,https://www.congress.gov/117/bills/s2052/generated/BILLS-117s2052is.html,https://www.congress.gov/117/bills/s2052/BILLS-117s2052is.pdf
S. 738,https://www.congress.gov/bill/117th-congress/senate-bill/738,117,Introduced in Senate,IS,Police Training and Independent Review Act of 2021,https://www.congress.gov/117/bills/s738/generated/BILLS-117s738is.html,https://www.congress.gov/117/bills/s738/BILLS-117s738is.pdf
S.Res. 246,https://www.congress.gov/bill/117th-congress/senate-resolution/246,117,Introduced in Senate,IS,"A resolution expressing the sense of the Senate that Critical Race Theory serves as a prejudicial ideological tool, rather than an educational tool, and should not be taught in K-12 classrooms as a way to teach students to judge individuals based on sex, race, ethnicity, or national origin.",https://www.congress.gov/117/bills/sres246/generated/BILLS-117sres246is.html,https://www.congress.gov/117/bills/sres246/BILLS-117sres246is.pdf
S.Res. 87,https://www.congress.gov/bill/117th-congress/senate-resolution/87,117,Introduced in Senate,IS,A resolution recognizing that the United States needs a Marshall Plan for Moms in order to revitalize and restore mothers in the workforce.,https://www.congress.gov/117/bills/sres87/generated/BILLS-117sres87is.html,https://www.congress.gov/117/bills/sres87/BILLS-117sres87is.pdf
S. 3774,https://www.congress.gov/bill/117th-congress/senate-bill/3774,117,Introduced in Senate,IS,Women and Climate Change Act of 2022,https://www.congress.gov/117/bills/s3774/generated/BILLS-117s3774is.html,https://www.congress.gov/117/bills/s3774/BILLS-117s3774is.pdf
S. 1335,https://www.congress.gov/bill/117th-congress/senate-bill/1335,117,Introduced in Senate,IS,"A bill to establish a Global Climate Change Resilience Strategy, to authorize the admission of climate-displaced persons, and for other purposes.",https://www.congress.gov/117/bills/s1335/generated/BILLS-117s1335is.html,https://www.congress.gov/117/bills/s1335/BILLS-117s1335is.pdf
S. 597,https://www.congress.gov/bill/117th-congress/senate-bill/597,117,Introduced in Senate,IS,ERRPA,https://www.congress.gov/117/bills/s597/generated/BILLS-117s597is.html,https://www.congress.gov/117/bills/s597/BILLS-117s597is.pdf
S. 4002,https://www.congress.gov/bill/117th-congress/senate-bill/4002,117,Introduced in Senate,IS,LGBTQ Business Equal Credit Enforcement and Investment Act,https://www.congress.gov/117/bills/s4002/generated/BILLS-117s4002is.html,https://www.congress.gov/117/bills/s4002/BILLS-117s4002is.pdf
S. 1815,https://www.congress.gov/bill/117th-congress/senate-bill/1815,117,Introduced in Senate,IS,Workforce Investment Disclosure Act of 2021,https://www.congress.gov/117/bills/s1815/generated/BILLS-117s1815is.html,https://www.congress.gov/117/bills/s1815/BILLS-117s1815is.pdf
S. 3426,https://www.congress.gov/bill/117th-congress/senate-bill/3426,117,Introduced in Senate,IS,Department of State Inclusivity Act of 2021,https://www.congress.gov/117/bills/s3426/generated/BILLS-117s3426is.html,https://www.congress.gov/117/bills/s3426/BILLS-117s3426is.pdf
S. 4204,https://www.congress.gov/bill/117th-congress/senate-bill/4204,117,Introduced in Senate,IS,Medicare for All Act of 2022,https://www.congress.gov/117/bills/s4204/generated/BILLS-117s4204is.html,https://www.congress.gov/117/bills/s4204/BILLS-117s4204is.pdf
S. 386,https://www.congress.gov/bill/117th-congress/senate-bill/386,117,Introduced in Senate,IS,Medicare-X Choice Act of 2021,https://www.congress.gov/117/bills/s386/generated/BILLS-117s386is.html,https://www.congress.gov/117/bills/s386/BILLS-117s386is.pdf
S. 3073,https://www.congress.gov/bill/117th-congress/senate-bill/3073,117,Introduced in Senate,IS,Equal Health Care for All Act,https://www.congress.gov/117/bills/s3073/generated/BILLS-117s3073is.html,https://www.congress.gov/117/bills/s3073/BILLS-117s3073is.pdf
S. 86,https://www.congress.gov/bill/117th-congress/senate-bill/86,117,Introduced in Senate,IS,PRENDA,https://www.congress.gov/117/bills/s86/generated/BILLS-117s86is.html,https://www.congress.gov/117/bills/s86/BILLS-117s86is.pdf
S.Res. 589,https://www.congress.gov/bill/117th-congress/senate-resolution/589,117,Agreed to Senate,ATS,"A resolution recognizing, honoring, and commending the women of Ukraine who have contributed to the fight for freedom and the defense of Ukraine.",https://www.congress.gov/117/bills/sres589/generated/BILLS-117sres589ats.html,https://www.congress.gov/117/bills/sres589/BILLS-117sres589ats.pdf
S. 1525,https://www.congress.gov/bill/117th-congress/senate-bill/1525,117,Introduced in Senate,IS,THRIVE Act,https://www.congress.gov/117/bills/s1525/generated/BILLS-117s1525is.html,https://www.congress.gov/117/bills/s1525/BILLS-117s1525is.pdf
S. 4561,https://www.congress.gov/bill/117th-congress/senate-bill/4561,117,Introduced in Senate,IS,Increasing Home Ownership for Servicemembers Act,https://www.congress.gov/117/bills/s4561/generated/BILLS-117s4561is.html,https://www.congress.gov/117/bills/s4561/BILLS-117s4561is.pdf
S. 1020,https://www.congress.gov/bill/117th-congress/senate-bill/1020,117,Introduced in Senate,IS,Korematsu-Takai Civil Liberties Protection Act of 2021,https://www.congress.gov/117/bills/s1020/generated/BILLS-117s1020is.html,https://www.congress.gov/117/bills/s1020/BILLS-117s1020is.pdf
S. 3166,https://www.congress.gov/bill/117th-congress/senate-bill/3166,117,Introduced in Senate,IS,Medicaid Dental Benefit Act of 2021,https://www.congress.gov/117/bills/s3166/generated/BILLS-117s3166is.html,https://www.congress.gov/117/bills/s3166/BILLS-117s3166is.pdf
S. 4741,https://www.congress.gov/bill/117th-congress/senate-bill/4741,117,Introduced in Senate,IS,Western Balkans Democracy and Prosperity Act,https://www.congress.gov/117/bills/s4741/generated/BILLS-117s4741is.html,https://www.congress.gov/117/bills/s4741/BILLS-117s4741is.pdf
S. 1975,https://www.congress.gov/bill/117th-congress/senate-bill/1975,117,Introduced in Senate,IS,Women’s Health Protection Act of 2021,https://www.congress.gov/117/bills/s1975/generated/BILLS-117s1975is.html,https://www.congress.gov/117/bills/s1975/BILLS-117s1975is.pdf
S. 385,https://www.congress.gov/bill/117th-congress/senate-bill/385,117,Introduced in Senate,IS,Full-Service Community School Expansion Act of 2021,https://www.congress.gov/117/bills/s385/generated/BILLS-117s385is.html,https://www.congress.gov/117/bills/s385/BILLS-117s385is.pdf
S. 4287,https://www.congress.gov/bill/117th-congress/senate-bill/4287,117,Introduced in Senate,IS,COPS on the Beat Grant Program Parity Act of 2022,https://www.congress.gov/117/bills/s4287/generated/BILLS-117s4287is.html,https://www.congress.gov/117/bills/s4287/BILLS-117s4287is.pdf
S. 2761,https://www.congress.gov/bill/117th-congress/senate-bill/2761,117,Introduced in Senate,IS,Every Veteran Counts Act of 2021,https://www.congress.gov/117/bills/s2761/generated/BILLS-117s2761is.html,https://www.congress.gov/117/bills/s2761/BILLS-117s2761is.pdf
S. 1864,https://www.congress.gov/bill/117th-congress/senate-bill/1864,117,Introduced in Senate,IS,Reproductive Rights are Human Rights Act of 2021,https://www.congress.gov/117/bills/s1864/generated/BILLS-117s1864is.html,https://www.congress.gov/117/bills/s1864/BILLS-117s1864is.pdf
S.Res. 298,https://www.congress.gov/bill/117th-congress/senate-resolution/298,117,Introduced in Senate,IS,"A resolution designating July 15, 2021, as ""National Leiomyosarcoma Awareness Day"" and the month of July 2021 as ""National Sarcoma Awareness Month"".",https://www.congress.gov/117/bills/sres298/generated/BILLS-117sres298is.html,https://www.congress.gov/117/bills/sres298/BILLS-117sres298is.pdf
S. 1186,https://www.congress.gov/bill/117th-congress/senate-bill/1186,117,Introduced in Senate,IS,Dignity for Detained Immigrants Act of 2021,https://www.congress.gov/117/bills/s1186/generated/BILLS-117s1186is.html,https://www.congress.gov/117/bills/s1186/BILLS-117s1186is.pdf
S. 3973,https://www.congress.gov/bill/117th-congress/senate-bill/3973,117,Introduced in Senate,IS,Restorative Practices in Schools Act of 2022,https://www.congress.gov/117/bills/s3973/generated/BILLS-117s3973is.html,https://www.congress.gov/117/bills/s3973/BILLS-117s3973is.pdf
S. 4468,https://www.congress.gov/bill/117th-congress/senate-bill/4468,117,Introduced in Senate,IS,Improving Diagnosis in Medicine Act of 2022,https://www.congress.gov/117/bills/s4468/generated/BILLS-117s4468is.html,https://www.congress.gov/117/bills/s4468/BILLS-117s4468is.pdf
S. 2700,https://www.congress.gov/bill/117th-congress/senate-bill/2700,117,Introduced in Senate,IS,HERO Act,https://www.congress.gov/117/bills/s2700/generated/BILLS-117s2700is.html,https://www.congress.gov/117/bills/s2700/BILLS-117s2700is.pdf
S. 2673,https://www.congress.gov/bill/117th-congress/senate-bill/2673,117,Introduced in Senate,IS,"Treatment Court, Rehabilitation, and Recovery Act of 2021",https://www.congress.gov/117/bills/s2673/generated/BILLS-117s2673is.html,https://www.congress.gov/117/bills/s2673/BILLS-117s2673is.pdf
S. 238,https://www.congress.gov/bill/117th-congress/senate-bill/238,117,Introduced in Senate,IS,College Athlete Economic Freedom Act,https://www.congress.gov/117/bills/s238/generated/BILLS-117s238is.html,https://www.congress.gov/117/bills/s238/BILLS-117s238is.pdf
S. 81,https://www.congress.gov/bill/117th-congress/senate-bill/81,117,Introduced in Senate,IS,Public Health Emergency Privacy Act,https://www.congress.gov/117/bills/s81/generated/BILLS-117s81is.html,https://www.congress.gov/117/bills/s81/BILLS-117s81is.pdf
S. 4619,https://www.congress.gov/bill/117th-congress/senate-bill/4619,117,Introduced in Senate,IS,Fair Access to Financial Services Act of 2022,https://www.congress.gov/117/bills/s4619/generated/BILLS-117s4619is.html,https://www.congress.gov/117/bills/s4619/BILLS-117s4619is.pdf
S. 176,https://www.congress.gov/bill/117th-congress/senate-bill/176,117,Introduced in Senate,IS,Ensuring Understanding of COVID–19 to Protect Public Health Act,https://www.congress.gov/117/bills/s176/generated/BILLS-117s176is.html,https://www.congress.gov/117/bills/s176/BILLS-117s176is.pdf
S. 1238,https://www.congress.gov/bill/117th-congress/senate-bill/1238,117,Introduced in Senate,IS,Access to Contraception for Servicemembers and Dependents Act of 2021,https://www.congress.gov/117/bills/s1238/generated/BILLS-117s1238is.html,https://www.congress.gov/117/bills/s1238/BILLS-117s1238is.pdf
S. 1327,https://www.congress.gov/bill/117th-congress/senate-bill/1327,117,Introduced in Senate,IS,Federal Reserve Racial and Economic Equity Act,https://www.congress.gov/117/bills/s1327/generated/BILLS-117s1327is.html,https://www.congress.gov/117/bills/s1327/BILLS-117s1327is.pdf
S. 4811,https://www.congress.gov/bill/117th-congress/senate-bill/4811,117,Introduced in Senate,IS,BLUE Pacific Act,https://www.congress.gov/117/bills/s4811/generated/BILLS-117s4811is.html,https://www.congress.gov/117/bills/s4811/BILLS-117s4811is.pdf
S. 3552,https://www.congress.gov/bill/117th-congress/senate-bill/3552,117,Reported to Senate,RS,Targeting Resources to Communities in Need Act of 2022,https://www.congress.gov/117/bills/s3552/generated/BILLS-117s3552rs.html,https://www.congress.gov/117/bills/s3552/BILLS-117s3552rs.pdf
S. 3541,https://www.congress.gov/bill/117th-congress/senate-bill/3541,117,Engrossed in Senate,ES,Health Care for Burn Pit Veterans Act,https://www.congress.gov/117/bills/s3541/generated/BILLS-117s3541es.html,https://www.congress.gov/117/bills/s3541/BILLS-117s3541es.pdf
S. 3541,https://www.congress.gov/bill/117th-congress/senate-bill/3541,117,Introduced in Senate,IS,Health Care for Burn Pit Veterans Act,https://www.congress.gov/117/bills/s3541/generated/BILLS-117s3541is.html,https://www.congress.gov/117/bills/s3541/BILLS-117s3541is.pdf
S. 3541,https://www.congress.gov/bill/117th-congress/senate-bill/3541,117,Reported to Senate,RS,Health Care for Burn Pit Veterans Act,https://www.congress.gov/117/bills/s3541/generated/BILLS-117s3541rs.html,https://www.congress.gov/117/bills/s3541/BILLS-117s3541rs.pdf
S. 4854,https://www.congress.gov/bill/117th-congress/senate-bill/4854,117,Introduced in Senate,IS,National Education Association Charter Repeal Act,https://www.congress.gov/117/bills/s4854/generated/BILLS-117s4854is.html,https://www.congress.gov/117/bills/s4854/BILLS-117s4854is.pdf
S. 299,https://www.congress.gov/bill/117th-congress/senate-bill/299,117,Introduced in Senate,IS,SAFE TECH Act,https://www.congress.gov/117/bills/s299/generated/BILLS-117s299is.html,https://www.congress.gov/117/bills/s299/BILLS-117s299is.pdf
S.Res. 635,https://www.congress.gov/bill/117th-congress/senate-resolution/635,117,Agreed to Senate,ATS,"A resolution designating May 2022 as ""ALS Awareness Month"".",https://www.congress.gov/117/bills/sres635/generated/BILLS-117sres635ats.html,https://www.congress.gov/117/bills/sres635/BILLS-117sres635ats.pdf
S.Res. 255,https://www.congress.gov/bill/117th-congress/senate-resolution/255,117,Agreed to Senate,ATS,"A resolution designating May 2021 as ""ALS Awareness Month"".",https://www.congress.gov/117/bills/sres255/generated/BILLS-117sres255ats.html,https://www.congress.gov/117/bills/sres255/BILLS-117sres255ats.pdf
S.Res. 210,https://www.congress.gov/bill/117th-congress/senate-resolution/210,117,Agreed to Senate,ATS,"A resolution designating July 21, 2021, as ""Glioblastoma Awareness Day"".",https://www.congress.gov/117/bills/sres210/generated/BILLS-117sres210ats.html,https://www.congress.gov/117/bills/sres210/BILLS-117sres210ats.pdf
S.Res. 788,https://www.congress.gov/bill/117th-congress/senate-resolution/788,117,Introduced in Senate,IS,"A resolution designating the week of September 19 through September 23, 2022, as ""Malnutrition Awareness Week"".",https://www.congress.gov/117/bills/sres788/generated/BILLS-117sres788is.html,https://www.congress.gov/117/bills/sres788/BILLS-117sres788is.pdf
S.Res. 602,https://www.congress.gov/bill/117th-congress/senate-resolution/602,117,Introduced in Senate,IS,"A resolution expressing support for the designation of April 30, 2022, as ""National Adult Hepatitis B Vaccination Awareness Day"".",https://www.congress.gov/117/bills/sres602/generated/BILLS-117sres602is.html,https://www.congress.gov/117/bills/sres602/BILLS-117sres602is.pdf
S.Res. 21,https://www.congress.gov/bill/117th-congress/senate-resolution/21,117,Introduced in Senate,IS,"A resolution raising awareness and encouraging the prevention of stalking by designating January 2021 as ""National Stalking Awareness Month"".",https://www.congress.gov/117/bills/sres21/generated/BILLS-117sres21is.html,https://www.congress.gov/117/bills/sres21/BILLS-117sres21is.pdf
S. 2,https://www.congress.gov/bill/117th-congress/senate-bill/2,117,Introduced in Senate,IS,AACCENT Act,https://www.congress.gov/117/bills/s2/generated/BILLS-117s2is.html,https://www.congress.gov/117/bills/s2/BILLS-117s2is.pdf
S. 4068,https://www.congress.gov/bill/117th-congress/senate-bill/4068,117,Introduced in Senate,IS,Hispanic Educational Resources and Empowerment Act of 2022,https://www.congress.gov/117/bills/s4068/generated/BILLS-117s4068is.html,https://www.congress.gov/117/bills/s4068/BILLS-117s4068is.pdf
S. 3564,https://www.congress.gov/bill/117th-congress/senate-bill/3564,117,Reported to Senate,RS,Veteran Entrepreneurship Training Act of 2022,https://www.congress.gov/117/bills/s3564/generated/BILLS-117s3564rs.html,https://www.congress.gov/117/bills/s3564/BILLS-117s3564rs.pdf
S. 2755,https://www.congress.gov/bill/117th-congress/senate-bill/2755,117,Introduced in Senate,IS,College Completion Fund Act of 2021,https://www.congress.gov/117/bills/s2755/generated/BILLS-117s2755is.html,https://www.congress.gov/117/bills/s2755/BILLS-117s2755is.pdf
S. 2627,https://www.congress.gov/bill/117th-congress/senate-bill/2627,117,Introduced in Senate,IS,Rural Veterans Travel Enhancement Act of 2021,https://www.congress.gov/117/bills/s2627/generated/BILLS-117s2627is.html,https://www.congress.gov/117/bills/s2627/BILLS-117s2627is.pdf
S. 5162,https://www.congress.gov/bill/117th-congress/senate-bill/5162,117,Introduced in Senate,IS,AHEAD Act of 2022,https://www.congress.gov/117/bills/s5162/generated/BILLS-117s5162is.html,https://www.congress.gov/117/bills/s5162/BILLS-117s5162is.pdf
S. 2752,https://www.congress.gov/bill/117th-congress/senate-bill/2752,117,Introduced in Senate,IS,Do No Harm Act,https://www.congress.gov/117/bills/s2752/generated/BILLS-117s2752is.html,https://www.congress.gov/117/bills/s2752/BILLS-117s2752is.pdf
S. 632,https://www.congress.gov/bill/117th-congress/senate-bill/632,117,Introduced in Senate,IS,IDEA Act,https://www.congress.gov/117/bills/s632/generated/BILLS-117s632is.html,https://www.congress.gov/117/bills/s632/BILLS-117s632is.pdf
S.Res. 735,https://www.congress.gov/bill/117th-congress/senate-resolution/735,117,Introduced in Senate,IS,A resolution acknowledging and commemorating the women in the Army who served in the Women's Army Auxiliary Corps and the Women's Army Corp during World War II.,https://www.congress.gov/117/bills/sres735/generated/BILLS-117sres735is.html,https://www.congress.gov/117/bills/sres735/BILLS-117sres735is.pdf
S.Res. 581,https://www.congress.gov/bill/117th-congress/senate-resolution/581,117,Agreed to Senate,ATS,"A resolution supporting the designation of the week of April 24 through April 30, 2022, as ""National Crime Victims' Rights Week"".",https://www.congress.gov/117/bills/sres581/generated/BILLS-117sres581ats.html,https://www.congress.gov/117/bills/sres581/BILLS-117sres581ats.pdf
S.Res. 491,https://www.congress.gov/bill/117th-congress/senate-resolution/491,117,Agreed to Senate,ATS,"A resolution raising awareness and encouraging the prevention of stalking by designating January 2022 as ""National Stalking Awareness Month"".",https://www.congress.gov/117/bills/sres491/generated/BILLS-117sres491ats.html,https://www.congress.gov/117/bills/sres491/BILLS-117sres491ats.pdf
S.Res. 387,https://www.congress.gov/bill/117th-congress/senate-resolution/387,117,Introduced in Senate,IS,A resolution recognizing the 60th anniversary of the Peace Corps and commending the volunteers who have dedicated their lives to making a difference in the world.,https://www.congress.gov/117/bills/sres387/generated/BILLS-117sres387is.html,https://www.congress.gov/117/bills/sres387/BILLS-117sres387is.pdf
S. 3417,https://www.congress.gov/bill/117th-congress/senate-bill/3417,117,Introduced in Senate,IS,Latonya Reeves Freedom Act of 2021,https://www.congress.gov/117/bills/s3417/generated/BILLS-117s3417is.html,https://www.congress.gov/117/bills/s3417/BILLS-117s3417is.pdf
S. 5281,https://www.congress.gov/bill/117th-congress/senate-bill/5281,117,Introduced in Senate,IS,Expanding Disability Access to Higher Education Act,https://www.congress.gov/117/bills/s5281/generated/BILLS-117s5281is.html,https://www.congress.gov/117/bills/s5281/BILLS-117s5281is.pdf
S.Res. 870,https://www.congress.gov/bill/117th-congress/senate-resolution/870,117,Agreed to Senate,ATS,A resolution honoring the life and the legacy of Secretary Ash Carter.,https://www.congress.gov/117/bills/sres870/generated/BILLS-117sres870ats.html,https://www.congress.gov/117/bills/sres870/BILLS-117sres870ats.pdf
S.Res. 637,https://www.congress.gov/bill/117th-congress/senate-resolution/637,117,Introduced in Senate,IS,A resolution expressing support for viewing women's health as a critical issue for the economy and workforce of the United States and for advancing the health and well-being of all people.,https://www.congress.gov/117/bills/sres637/generated/BILLS-117sres637is.html,https://www.congress.gov/117/bills/sres637/BILLS-117sres637is.pdf
S.Res. 253,https://www.congress.gov/bill/117th-congress/senate-resolution/253,117,Agreed to Senate,ATS,"A resolution supporting the designation of May 2021 as ""National Cancer Research Month"".",https://www.congress.gov/117/bills/sres253/generated/BILLS-117sres253ats.html,https://www.congress.gov/117/bills/sres253/BILLS-117sres253ats.pdf
S.Res. 253,https://www.congress.gov/bill/117th-congress/senate-resolution/253,117,Introduced in Senate,IS,"A resolution supporting the designation of May 2021 as ""National Cancer Research Month"".",https://www.congress.gov/117/bills/sres253/generated/BILLS-117sres253is.html,https://www.congress.gov/117/bills/sres253/BILLS-117sres253is.pdf
S.Res. 206,https://www.congress.gov/bill/117th-congress/senate-resolution/206,117,Agreed to Senate,ATS,"A resolution supporting the designation of the week of April 18 through April 24, 2021, as National Crime Victims' Rights Week.",https://www.congress.gov/117/bills/sres206/generated/BILLS-117sres206ats.html,https://www.congress.gov/117/bills/sres206/BILLS-117sres206ats.pdf
S. 2125,https://www.congress.gov/bill/117th-congress/senate-bill/2125,117,Introduced in Senate,IS,Counseling Not Criminalization in Schools Act,https://www.congress.gov/117/bills/s2125/generated/BILLS-117s2125is.html,https://www.congress.gov/117/bills/s2125/BILLS-117s2125is.pdf
S. 1921,https://www.congress.gov/bill/117th-congress/senate-bill/1921,117,Introduced in Senate,IS,National Institutes of Clean Energy Act of 2021,https://www.congress.gov/117/bills/s1921/generated/BILLS-117s1921is.html,https://www.congress.gov/117/bills/s1921/BILLS-117s1921is.pdf
S. 1542,https://www.congress.gov/bill/117th-congress/senate-bill/1542,117,Introduced in Senate,IS,MOMMIES Act,https://www.congress.gov/117/bills/s1542/generated/BILLS-117s1542is.html,https://www.congress.gov/117/bills/s1542/BILLS-117s1542is.pdf
S. 2244,https://www.congress.gov/bill/117th-congress/senate-bill/2244,117,Introduced in Senate,IS,PREP Act of 2021,https://www.congress.gov/117/bills/s2244/generated/BILLS-117s2244is.html,https://www.congress.gov/117/bills/s2244/BILLS-117s2244is.pdf
S. 3431,https://www.congress.gov/bill/117th-congress/senate-bill/3431,117,Introduced in Senate,IS,Revitalizing the Aging Network Act,https://www.congress.gov/117/bills/s3431/generated/BILLS-117s3431is.html,https://www.congress.gov/117/bills/s3431/BILLS-117s3431is.pdf
S. 3082,https://www.congress.gov/bill/117th-congress/senate-bill/3082,117,Introduced in Senate,IS,Ending Passenger Rail Forced Arbitration Act,https://www.congress.gov/117/bills/s3082/generated/BILLS-117s3082is.html,https://www.congress.gov/117/bills/s3082/BILLS-117s3082is.pdf
S. 1300,https://www.congress.gov/bill/117th-congress/senate-bill/1300,117,Introduced in Senate,IS,Promotion and Expansion of Private Employee Ownership Act of 2021,https://www.congress.gov/117/bills/s1300/generated/BILLS-117s1300is.html,https://www.congress.gov/117/bills/s1300/BILLS-117s1300is.pdf
S. 699,https://www.congress.gov/bill/117th-congress/senate-bill/699,117,Introduced in Senate,IS,Women and Lung Cancer Research and Preventive Services Act of 2021,https://www.congress.gov/117/bills/s699/generated/BILLS-117s699is.html,https://www.congress.gov/117/bills/s699/BILLS-117s699is.pdf
S.Res. 295,https://www.congress.gov/bill/117th-congress/senate-resolution/295,117,Introduced in Senate,IS,"A resolution designating June 15, 2021, as ""World Elder Abuse Awareness Day"" and the month of June as ""Elder Abuse Awareness Month"".",https://www.congress.gov/117/bills/sres295/generated/BILLS-117sres295is.html,https://www.congress.gov/117/bills/sres295/BILLS-117sres295is.pdf
S. 2182,https://www.congress.gov/bill/117th-congress/senate-bill/2182,117,Introduced in Senate,IS,Eviction Crisis Act of 2021,https://www.congress.gov/117/bills/s2182/generated/BILLS-117s2182is.html,https://www.congress.gov/117/bills/s2182/BILLS-117s2182is.pdf
S. 4486,https://www.congress.gov/bill/117th-congress/senate-bill/4486,117,Introduced in Senate,IS,Health Equity and Accountability Act of 2022,https://www.congress.gov/117/bills/s4486/generated/BILLS-117s4486is.html,https://www.congress.gov/117/bills/s4486/BILLS-117s4486is.pdf
S. 2029,https://www.congress.gov/bill/117th-congress/senate-bill/2029,117,Introduced in Senate,IS,Protecting our Students in Schools Act of 2021,https://www.congress.gov/117/bills/s2029/generated/BILLS-117s2029is.html,https://www.congress.gov/117/bills/s2029/BILLS-117s2029is.pdf
S. 4276,https://www.congress.gov/bill/117th-congress/senate-bill/4276,117,Introduced in Senate,IS,Helping Heroes Act of 2022,https://www.congress.gov/117/bills/s4276/generated/BILLS-117s4276is.html,https://www.congress.gov/117/bills/s4276/BILLS-117s4276is.pdf
S. 3520,https://www.congress.gov/bill/117th-congress/senate-bill/3520,117,Introduced in Senate,IS,Banning Surveillance Advertising Act of 2022,https://www.congress.gov/117/bills/s3520/generated/BILLS-117s3520is.html,https://www.congress.gov/117/bills/s3520/BILLS-117s3520is.pdf
S. 963,https://www.congress.gov/bill/117th-congress/senate-bill/963,117,Placed on Calendar Senate,PCS,Domestic Terrorism and Hate Crimes Prevention Act of 2021,https://www.congress.gov/117/bills/s963/generated/BILLS-117s963pcs.html,https://www.congress.gov/117/bills/s963/BILLS-117s963pcs.pdf
S. 512,https://www.congress.gov/bill/117th-congress/senate-bill/512,117,Introduced in Senate,IS,Equitable Data Collection and Disclosure on COVID–19 Act of 2021,https://www.congress.gov/117/bills/s512/generated/BILLS-117s512is.html,https://www.congress.gov/117/bills/s512/BILLS-117s512is.pdf
S. 341,https://www.congress.gov/bill/117th-congress/senate-bill/341,117,Introduced in Senate,IS,Justice for Incarcerated Moms Act,https://www.congress.gov/117/bills/s341/generated/BILLS-117s341is.html,https://www.congress.gov/117/bills/s341/BILLS-117s341is.pdf
S. 3552,https://www.congress.gov/bill/117th-congress/senate-bill/3552,117,Introduced in Senate,IS,Targeting Resources to Communities in Need Act of 2022,https://www.congress.gov/117/bills/s3552/generated/BILLS-117s3552is.html,https://www.congress.gov/117/bills/s3552/BILLS-117s3552is.pdf
S. 194,https://www.congress.gov/bill/117th-congress/senate-bill/194,117,Introduced in Senate,IS,SERVE Act,https://www.congress.gov/117/bills/s194/generated/BILLS-117s194is.html,https://www.congress.gov/117/bills/s194/BILLS-117s194is.pdf
S.Res. 682,https://www.congress.gov/bill/117th-congress/senate-resolution/682,117,Agreed to Senate,ATS,"A resolution designating June 15, 2022, as ""World Elder Abuse Awareness Day"" and the month of June as ""Elder Abuse Awareness Month"".",https://www.congress.gov/117/bills/sres682/generated/BILLS-117sres682ats.html,https://www.congress.gov/117/bills/sres682/BILLS-117sres682ats.pdf
S. 2224,https://www.congress.gov/bill/117th-congress/senate-bill/2224,117,Introduced in Senate,IS,STEM Opportunities Act,https://www.congress.gov/117/bills/s2224/generated/BILLS-117s2224is.html,https://www.congress.gov/117/bills/s2224/BILLS-117s2224is.pdf
S. 5000,https://www.congress.gov/bill/117th-congress/senate-bill/5000,117,Introduced in Senate,IS,No ESG at TSP Act,https://www.congress.gov/117/bills/s5000/generated/BILLS-117s5000is.html,https://www.congress.gov/117/bills/s5000/BILLS-117s5000is.pdf
S. 4800,https://www.congress.gov/bill/117th-congress/senate-bill/4800,117,Introduced in Senate,IS,John Lewis Civil Rights Fellowship Act of 2022,https://www.congress.gov/117/bills/s4800/generated/BILLS-117s4800is.html,https://www.congress.gov/117/bills/s4800/BILLS-117s4800is.pdf
S. 4614,https://www.congress.gov/bill/117th-congress/senate-bill/4614,117,Introduced in Senate,IS,Trauma-Informed Schools Act of 2022,https://www.congress.gov/117/bills/s4614/generated/BILLS-117s4614is.html,https://www.congress.gov/117/bills/s4614/BILLS-117s4614is.pdf
S. 4469,https://www.congress.gov/bill/117th-congress/senate-bill/4469,117,Introduced in Senate,IS,SAD Act,https://www.congress.gov/117/bills/s4469/generated/BILLS-117s4469is.html,https://www.congress.gov/117/bills/s4469/BILLS-117s4469is.pdf
