Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
S. 1595,https://www.congress.gov/bill/118th-congress/senate-bill/1595,118,Introduced in Senate,IS,End Taxpayer Funding of Gender Experimentation Act of 2023,https://www.congress.gov/118/bills/s1595/generated/BILLS-118s1595is.html,https://www.congress.gov/118/bills/s1595/BILLS-118s1595is.pdf
S. 435,https://www.congress.gov/bill/118th-congress/senate-bill/435,118,Introduced in Senate,IS,Ensuring Military Readiness Act of 2023,https://www.congress.gov/118/bills/s435/generated/BILLS-118s435is.html,https://www.congress.gov/118/bills/s435/BILLS-118s435is.pdf
S. 1597,https://www.congress.gov/bill/118th-congress/senate-bill/1597,118,Introduced in Senate,IS,Protecting Children From Experimentation Act of 2023,https://www.congress.gov/118/bills/s1597/generated/BILLS-118s1597is.html,https://www.congress.gov/118/bills/s1597/BILLS-118s1597is.pdf
S. 5,https://www.congress.gov/bill/118th-congress/senate-bill/5,118,Introduced in Senate,IS,Equality Act,https://www.congress.gov/118/bills/s5/generated/BILLS-118s5is.html,https://www.congress.gov/118/bills/s5/BILLS-118s5is.pdf
S. 187,https://www.congress.gov/bill/118th-congress/senate-bill/187,118,Introduced in Senate,IS,No Tax Breaks for Radical Corporate Activism Act of 2023,https://www.congress.gov/118/bills/s187/generated/BILLS-118s187is.html,https://www.congress.gov/118/bills/s187/BILLS-118s187is.pdf
S. 1709,https://www.congress.gov/bill/118th-congress/senate-bill/1709,118,Introduced in Senate,IS,Empower Parents to Protect Their Kids Act of 2023,https://www.congress.gov/118/bills/s1709/generated/BILLS-118s1709is.html,https://www.congress.gov/118/bills/s1709/BILLS-118s1709is.pdf
S. 2279,https://www.congress.gov/bill/118th-congress/senate-bill/2279,118,Introduced in Senate,IS,LGBTQ+ Panic Defense Prohibition Act of 2023,https://www.congress.gov/118/bills/s2279/generated/BILLS-118s2279is.html,https://www.congress.gov/118/bills/s2279/BILLS-118s2279is.pdf
S. 457,https://www.congress.gov/bill/118th-congress/senate-bill/457,118,Introduced in Senate,IS,Protecting Our Kids from Child Abuse Act,https://www.congress.gov/118/bills/s457/generated/BILLS-118s457is.html,https://www.congress.gov/118/bills/s457/BILLS-118s457is.pdf
S.Res. 144,https://www.congress.gov/bill/118th-congress/senate-resolution/144,118,Introduced in Senate,IS,"A resolution recognizing that it is the duty of the Federal Government to develop and implement a Transgender Bill of Rights to protect and codify the rights of transgender and nonbinary people under the law and ensure their access to medical care, shelter, safety, and economic safety.",https://www.congress.gov/118/bills/sres144/generated/BILLS-118sres144is.html,https://www.congress.gov/118/bills/sres144/BILLS-118sres144is.pdf
S. 1839,https://www.congress.gov/bill/118th-congress/senate-bill/1839,118,Introduced in Senate,IS,LGBTQI+ Data Inclusion Act,https://www.congress.gov/118/bills/s1839/generated/BILLS-118s1839is.html,https://www.congress.gov/118/bills/s1839/BILLS-118s1839is.pdf
S. 2145,https://www.congress.gov/bill/118th-congress/senate-bill/2145,118,Introduced in Senate,IS,Patsy T. Mink and Louise M. Slaughter Gender Equity in Education Act of 2023,https://www.congress.gov/118/bills/s2145/generated/BILLS-118s2145is.html,https://www.congress.gov/118/bills/s2145/BILLS-118s2145is.pdf
S. 2176,https://www.congress.gov/bill/118th-congress/senate-bill/2176,118,Introduced in Senate,IS,Therapeutic Fraud Prevention Act of 2023,https://www.congress.gov/118/bills/s2176/generated/BILLS-118s2176is.html,https://www.congress.gov/118/bills/s2176/BILLS-118s2176is.pdf
S. 1163,https://www.congress.gov/bill/118th-congress/senate-bill/1163,118,Introduced in Senate,IS,Aviation Minority Workforce Development Act of 2023,https://www.congress.gov/118/bills/s1163/generated/BILLS-118s1163is.html,https://www.congress.gov/118/bills/s1163/BILLS-118s1163is.pdf
S. 200,https://www.congress.gov/bill/118th-congress/senate-bill/200,118,Introduced in Senate,IS,PROTECT Kids Act,https://www.congress.gov/118/bills/s200/generated/BILLS-118s200is.html,https://www.congress.gov/118/bills/s200/BILLS-118s200is.pdf
S. 1007,https://www.congress.gov/bill/118th-congress/senate-bill/1007,118,Introduced in Senate,IS,International Human Rights Defense Act of 2023,https://www.congress.gov/118/bills/s1007/generated/BILLS-118s1007is.html,https://www.congress.gov/118/bills/s1007/BILLS-118s1007is.pdf
S. 3011,https://www.congress.gov/bill/118th-congress/senate-bill/3011,118,Introduced in Senate,IS,Passport Sanity Act,https://www.congress.gov/118/bills/s3011/generated/BILLS-118s3011is.html,https://www.congress.gov/118/bills/s3011/BILLS-118s3011is.pdf
S. 2658,https://www.congress.gov/bill/118th-congress/senate-bill/2658,118,Introduced in Senate,IS,Fair Calculations in Civil Damages Act of 2023,https://www.congress.gov/118/bills/s2658/generated/BILLS-118s2658is.html,https://www.congress.gov/118/bills/s2658/BILLS-118s2658is.pdf
S. 1697,https://www.congress.gov/bill/118th-congress/senate-bill/1697,118,Introduced in Senate,IS,Real Education and Access for Healthy Youth Act of 2023,https://www.congress.gov/118/bills/s1697/generated/BILLS-118s1697is.html,https://www.congress.gov/118/bills/s1697/BILLS-118s1697is.pdf
S.Res. 282,https://www.congress.gov/bill/118th-congress/senate-resolution/282,118,Introduced in Senate,IS,"A resolution recognizing June 2023 as ""LGBTQ Pride Month"".",https://www.congress.gov/118/bills/sres282/generated/BILLS-118sres282is.html,https://www.congress.gov/118/bills/sres282/BILLS-118sres282is.pdf
S. 2394,https://www.congress.gov/bill/118th-congress/senate-bill/2394,118,Introduced in Senate,IS,GUARD Act,https://www.congress.gov/118/bills/s2394/generated/BILLS-118s2394is.html,https://www.congress.gov/118/bills/s2394/BILLS-118s2394is.pdf
S. 1959,https://www.congress.gov/bill/118th-congress/senate-bill/1959,118,Introduced in Senate,IS,Jury ACCESS Act of 2023,https://www.congress.gov/118/bills/s1959/generated/BILLS-118s1959is.html,https://www.congress.gov/118/bills/s1959/BILLS-118s1959is.pdf
S. 2357,https://www.congress.gov/bill/118th-congress/senate-bill/2357,118,Introduced in Senate,IS,Protect Children’s Innocence Act,https://www.congress.gov/118/bills/s2357/generated/BILLS-118s2357is.html,https://www.congress.gov/118/bills/s2357/BILLS-118s2357is.pdf
S. 3035,https://www.congress.gov/bill/118th-congress/senate-bill/3035,118,Introduced in Senate,IS,Protecting Our Kids from Harmful Research Act,https://www.congress.gov/118/bills/s3035/generated/BILLS-118s3035is.html,https://www.congress.gov/118/bills/s3035/BILLS-118s3035is.pdf
S.Res. 99,https://www.congress.gov/bill/118th-congress/senate-resolution/99,118,Reported to Senate,RS,A resolution supporting the goals of International Women's Day.,https://www.congress.gov/118/bills/sres99/generated/BILLS-118sres99rs.html,https://www.congress.gov/118/bills/sres99/BILLS-118sres99rs.pdf
S. 1966,https://www.congress.gov/bill/118th-congress/senate-bill/1966,118,Introduced in Senate,IS,Junior Reserve Officers' Training Corps Safety Act of 2023,https://www.congress.gov/118/bills/s1966/generated/BILLS-118s1966is.html,https://www.congress.gov/118/bills/s1966/BILLS-118s1966is.pdf
S. 1924,https://www.congress.gov/bill/118th-congress/senate-bill/1924,118,Introduced in Senate,IS,GLOBE Act of 2023,https://www.congress.gov/118/bills/s1924/generated/BILLS-118s1924is.html,https://www.congress.gov/118/bills/s1924/BILLS-118s1924is.pdf
S.Res. 99,https://www.congress.gov/bill/118th-congress/senate-resolution/99,118,Introduced in Senate,IS,A resolution supporting the goals of International Women's Day.,https://www.congress.gov/118/bills/sres99/generated/BILLS-118sres99is.html,https://www.congress.gov/118/bills/sres99/BILLS-118sres99is.pdf
S. 2007,https://www.congress.gov/bill/118th-congress/senate-bill/2007,118,Introduced in Senate,IS,Improving Corporate Governance Through Diversity Act of 2023,https://www.congress.gov/118/bills/s2007/generated/BILLS-118s2007is.html,https://www.congress.gov/118/bills/s2007/BILLS-118s2007is.pdf
S. 437,https://www.congress.gov/bill/118th-congress/senate-bill/437,118,Introduced in Senate,IS,Bicycles for Rural African Transport Act,https://www.congress.gov/118/bills/s437/generated/BILLS-118s437is.html,https://www.congress.gov/118/bills/s437/BILLS-118s437is.pdf
S. 2246,https://www.congress.gov/bill/118th-congress/senate-bill/2246,118,Introduced in Senate,IS,Gender-Affirming CARE Act,https://www.congress.gov/118/bills/s2246/generated/BILLS-118s2246is.html,https://www.congress.gov/118/bills/s2246/BILLS-118s2246is.pdf
S. 2863,https://www.congress.gov/bill/118th-congress/senate-bill/2863,118,Introduced in Senate,IS,Commission on Equity and Reconciliation in the Uniformed Services Act,https://www.congress.gov/118/bills/s2863/generated/BILLS-118s2863is.html,https://www.congress.gov/118/bills/s2863/BILLS-118s2863is.pdf
S.Res. 134,https://www.congress.gov/bill/118th-congress/senate-resolution/134,118,Introduced in Senate,IS,"A resolution supporting the goals and ideals of the Rise Up for LGBTQI+ Youth in Schools Initiative, a call to action to communities across the country to demand equal educational opportunity, basic civil rights protections, and freedom from erasure for all students, particularly LGBTQI+ young people, in K-12 schools.",https://www.congress.gov/118/bills/sres134/generated/BILLS-118sres134is.html,https://www.congress.gov/118/bills/sres134/BILLS-118sres134is.pdf
S. 1960,https://www.congress.gov/bill/118th-congress/senate-bill/1960,118,Introduced in Senate,IS,Global Respect Act of 2023,https://www.congress.gov/118/bills/s1960/generated/BILLS-118s1960is.html,https://www.congress.gov/118/bills/s1960/BILLS-118s1960is.pdf
S.Res. 24,https://www.congress.gov/bill/118th-congress/senate-resolution/24,118,Introduced in Senate,IS,"A resolution supporting the observation of ""National Girls & Women in Sports Day"" on February 1, 2023, to raise awareness of and celebrate the achievements of girls and women in sports.",https://www.congress.gov/118/bills/sres24/generated/BILLS-118sres24is.html,https://www.congress.gov/118/bills/sres24/BILLS-118sres24is.pdf
S. 2030,https://www.congress.gov/bill/118th-congress/senate-bill/2030,118,Introduced in Senate,IS,Hate Crimes Commission Act of 2023,https://www.congress.gov/118/bills/s2030/generated/BILLS-118s2030is.html,https://www.congress.gov/118/bills/s2030/BILLS-118s2030is.pdf
S. 3125,https://www.congress.gov/bill/118th-congress/senate-bill/3125,118,Introduced in Senate,IS,Runaway and Homeless Youth and Trafficking Prevention Act of 2023,https://www.congress.gov/118/bills/s3125/generated/BILLS-118s3125is.html,https://www.congress.gov/118/bills/s3125/BILLS-118s3125is.pdf
S. 100,https://www.congress.gov/bill/118th-congress/senate-bill/100,118,Introduced in Senate,IS,Better Care Better Jobs Act,https://www.congress.gov/118/bills/s100/generated/BILLS-118s100is.html,https://www.congress.gov/118/bills/s100/BILLS-118s100is.pdf
S.Res. 269,https://www.congress.gov/bill/118th-congress/senate-resolution/269,118,Introduced in Senate,IS,"A resolution designating July 22, 2023, as ""National Day of the American Cowboy"".",https://www.congress.gov/118/bills/sres269/generated/BILLS-118sres269is.html,https://www.congress.gov/118/bills/sres269/BILLS-118sres269is.pdf
S.Con.Res. 21,https://www.congress.gov/bill/118th-congress/senate-concurrent-resolution/21,118,Introduced in Senate,IS,A concurrent resolution recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.,https://www.congress.gov/118/bills/sconres21/generated/BILLS-118sconres21is.html,https://www.congress.gov/118/bills/sconres21/BILLS-118sconres21is.pdf
S.Res. 464,https://www.congress.gov/bill/118th-congress/senate-resolution/464,118,Introduced in Senate,IS,A resolution supporting the goals and principles of Transgender Day of Remembrance by recognizing the epidemic of violence toward transgender people and memorializing the lives lost this year.,https://www.congress.gov/118/bills/sres464/generated/BILLS-118sres464is.html,https://www.congress.gov/118/bills/sres464/BILLS-118sres464is.pdf
S.Res. 269,https://www.congress.gov/bill/118th-congress/senate-resolution/269,118,Agreed to Senate,ATS,"A resolution designating July 22, 2023, as ""National Day of the American Cowboy"".",https://www.congress.gov/118/bills/sres269/generated/BILLS-118sres269ats.html,https://www.congress.gov/118/bills/sres269/BILLS-118sres269ats.pdf
S. 1773,https://www.congress.gov/bill/118th-congress/senate-bill/1773,118,Introduced in Senate,IS,Stop Mental Health Stigma in Our Communities Act,https://www.congress.gov/118/bills/s1773/generated/BILLS-118s1773is.html,https://www.congress.gov/118/bills/s1773/BILLS-118s1773is.pdf
S. 848,https://www.congress.gov/bill/118th-congress/senate-bill/848,118,Introduced in Senate,IS,PROSPECT Act,https://www.congress.gov/118/bills/s848/generated/BILLS-118s848is.html,https://www.congress.gov/118/bills/s848/BILLS-118s848is.pdf
S. 2554,https://www.congress.gov/bill/118th-congress/senate-bill/2554,118,Introduced in Senate,IS,College Athlete Economic Freedom Act,https://www.congress.gov/118/bills/s2554/generated/BILLS-118s2554is.html,https://www.congress.gov/118/bills/s2554/BILLS-118s2554is.pdf
S. 1393,https://www.congress.gov/bill/118th-congress/senate-bill/1393,118,Introduced in Senate,IS,Sunlight in Workplace Harassment Act,https://www.congress.gov/118/bills/s1393/generated/BILLS-118s1393is.html,https://www.congress.gov/118/bills/s1393/BILLS-118s1393is.pdf
S. 2532,https://www.congress.gov/bill/118th-congress/senate-bill/2532,118,Introduced in Senate,IS,A bill to require the Secretary of Defense to submit an annual report on certain out-of-cycle or premature personnel transfers.,https://www.congress.gov/118/bills/s2532/generated/BILLS-118s2532is.html,https://www.congress.gov/118/bills/s2532/BILLS-118s2532is.pdf
S. 2476,https://www.congress.gov/bill/118th-congress/senate-bill/2476,118,Introduced in Senate,IS,Mental Health for Latinos Act of 2023,https://www.congress.gov/118/bills/s2476/generated/BILLS-118s2476is.html,https://www.congress.gov/118/bills/s2476/BILLS-118s2476is.pdf
S. 2325,https://www.congress.gov/bill/118th-congress/senate-bill/2325,118,Introduced in Senate,IS,Algorithmic Justice and Online Platform Transparency Act,https://www.congress.gov/118/bills/s2325/generated/BILLS-118s2325is.html,https://www.congress.gov/118/bills/s2325/BILLS-118s2325is.pdf
S. 3105,https://www.congress.gov/bill/118th-congress/senate-bill/3105,118,Introduced in Senate,IS,Safe Schools Improvement Act,https://www.congress.gov/118/bills/s3105/generated/BILLS-118s3105is.html,https://www.congress.gov/118/bills/s3105/BILLS-118s3105is.pdf
S. 1285,https://www.congress.gov/bill/118th-congress/senate-bill/1285,118,Introduced in Senate,IS,School Shooting Safety and Preparedness Act,https://www.congress.gov/118/bills/s1285/generated/BILLS-118s1285is.html,https://www.congress.gov/118/bills/s1285/BILLS-118s1285is.pdf
S. 2483,https://www.congress.gov/bill/118th-congress/senate-bill/2483,118,Introduced in Senate,IS,Strengthening Consumer Protections and Medical Debt Transparency Act,https://www.congress.gov/118/bills/s2483/generated/BILLS-118s2483is.html,https://www.congress.gov/118/bills/s2483/BILLS-118s2483is.pdf
S. 801,https://www.congress.gov/bill/118th-congress/senate-bill/801,118,Introduced in Senate,IS,CARE for Long COVID Act,https://www.congress.gov/118/bills/s801/generated/BILLS-118s801is.html,https://www.congress.gov/118/bills/s801/BILLS-118s801is.pdf
S.Res. 154,https://www.congress.gov/bill/118th-congress/senate-resolution/154,118,Introduced in Senate,IS,A resolution supporting the goals and ideals of International Transgender Day of Visibility.,https://www.congress.gov/118/bills/sres154/generated/BILLS-118sres154is.html,https://www.congress.gov/118/bills/sres154/BILLS-118sres154is.pdf
S. 2751,https://www.congress.gov/bill/118th-congress/senate-bill/2751,118,Introduced in Senate,IS,Workforce Investment Disclosure Act of 2023,https://www.congress.gov/118/bills/s2751/generated/BILLS-118s2751is.html,https://www.congress.gov/118/bills/s2751/BILLS-118s2751is.pdf
S. 1766,https://www.congress.gov/bill/118th-congress/senate-bill/1766,118,Introduced in Senate,IS,Department of Defense Overdose Data Act of 2023,https://www.congress.gov/118/bills/s1766/generated/BILLS-118s1766is.html,https://www.congress.gov/118/bills/s1766/BILLS-118s1766is.pdf
S. 728,https://www.congress.gov/bill/118th-congress/senate-bill/728,118,Introduced in Senate,IS,Paycheck Fairness Act,https://www.congress.gov/118/bills/s728/generated/BILLS-118s728is.html,https://www.congress.gov/118/bills/s728/BILLS-118s728is.pdf
S. 728,https://www.congress.gov/bill/118th-congress/senate-bill/728,118,Reported to Senate,RS,Paycheck Fairness Act,https://www.congress.gov/118/bills/s728/generated/BILLS-118s728rs.html,https://www.congress.gov/118/bills/s728/BILLS-118s728rs.pdf
S. 2776,https://www.congress.gov/bill/118th-congress/senate-bill/2776,118,Introduced in Senate,IS,Disarm Hate Act,https://www.congress.gov/118/bills/s2776/generated/BILLS-118s2776is.html,https://www.congress.gov/118/bills/s2776/BILLS-118s2776is.pdf
S. 1792,https://www.congress.gov/bill/118th-congress/senate-bill/1792,118,Introduced in Senate,IS,CARE Act of 2023,https://www.congress.gov/118/bills/s1792/generated/BILLS-118s1792is.html,https://www.congress.gov/118/bills/s1792/BILLS-118s1792is.pdf
S. 929,https://www.congress.gov/bill/118th-congress/senate-bill/929,118,Introduced in Senate,IS,Abortion is Health Care Everywhere Act of 2023,https://www.congress.gov/118/bills/s929/generated/BILLS-118s929is.html,https://www.congress.gov/118/bills/s929/BILLS-118s929is.pdf
S. 635,https://www.congress.gov/bill/118th-congress/senate-bill/635,118,Introduced in Senate,IS,Protecting Minors from Medical Malpractice Act of 2023,https://www.congress.gov/118/bills/s635/generated/BILLS-118s635is.html,https://www.congress.gov/118/bills/s635/BILLS-118s635is.pdf
S.Res. 159,https://www.congress.gov/bill/118th-congress/senate-resolution/159,118,Introduced in Senate,IS,"A resolution recognizing the designation of the week of April 11 through April 17, 2023, as the sixth annual ""Black Maternal Health Week"" to bring national attention to the maternal health crisis in the United States and the importance of reducing maternal mortality and morbidity among Black women and birthing persons.",https://www.congress.gov/118/bills/sres159/generated/BILLS-118sres159is.html,https://www.congress.gov/118/bills/sres159/BILLS-118sres159is.pdf
S. 1084,https://www.congress.gov/bill/118th-congress/senate-bill/1084,118,Introduced in Senate,IS,ERRPA,https://www.congress.gov/118/bills/s1084/generated/BILLS-118s1084is.html,https://www.congress.gov/118/bills/s1084/BILLS-118s1084is.pdf
S. 681,https://www.congress.gov/bill/118th-congress/senate-bill/681,118,Introduced in Senate,IS,Facial Recognition and Biometric Technology Moratorium Act of 2023,https://www.congress.gov/118/bills/s681/generated/BILLS-118s681is.html,https://www.congress.gov/118/bills/s681/BILLS-118s681is.pdf
S. 247,https://www.congress.gov/bill/118th-congress/senate-bill/247,118,Introduced in Senate,IS,Extreme Risk Protection Order Expansion Act of 2023,https://www.congress.gov/118/bills/s247/generated/BILLS-118s247is.html,https://www.congress.gov/118/bills/s247/BILLS-118s247is.pdf
S.Res. 306,https://www.congress.gov/bill/118th-congress/senate-resolution/306,118,Introduced in Senate,IS,A resolution recognizing that the United States needs to support and empower mothers in the workforce by investing in the Mom Economy.,https://www.congress.gov/118/bills/sres306/generated/BILLS-118sres306is.html,https://www.congress.gov/118/bills/sres306/BILLS-118sres306is.pdf
S. 1231,https://www.congress.gov/bill/118th-congress/senate-bill/1231,118,Introduced in Senate,IS,SAD Act,https://www.congress.gov/118/bills/s1231/generated/BILLS-118s1231is.html,https://www.congress.gov/118/bills/s1231/BILLS-118s1231is.pdf
S.Res. 276,https://www.congress.gov/bill/118th-congress/senate-resolution/276,118,Introduced in Senate,IS,"A resolution expressing opposition to the use of State power against people in the United States seeking essential health care, including criminalization of the full range of sexual and reproductive health care such as abortion, gender-affirming care, and contraceptive care, and disapproving of State punishment of people for their pregnancy outcomes.",https://www.congress.gov/118/bills/sres276/generated/BILLS-118sres276is.html,https://www.congress.gov/118/bills/sres276/BILLS-118sres276is.pdf
S. 129,https://www.congress.gov/bill/118th-congress/senate-bill/129,118,Introduced in Senate,IS,Korematsu-Takai Civil Liberties Protection Act of 2023,https://www.congress.gov/118/bills/s129/generated/BILLS-118s129is.html,https://www.congress.gov/118/bills/s129/BILLS-118s129is.pdf
S.Res. 270,https://www.congress.gov/bill/118th-congress/senate-resolution/270,118,Introduced in Senate,IS,"A resolution designating July 15, 2023, as ""National Leiomyosarcoma Awareness Day"".",https://www.congress.gov/118/bills/sres270/generated/BILLS-118sres270is.html,https://www.congress.gov/118/bills/sres270/BILLS-118sres270is.pdf
S. 1530,https://www.congress.gov/bill/118th-congress/senate-bill/1530,118,Introduced in Senate,IS,COPS on the Beat Grant Program Parity Act of 2023,https://www.congress.gov/118/bills/s1530/generated/BILLS-118s1530is.html,https://www.congress.gov/118/bills/s1530/BILLS-118s1530is.pdf
S. 570,https://www.congress.gov/bill/118th-congress/senate-bill/570,118,Introduced in Senate,IS,Medicaid Dental Benefit Act of 2023,https://www.congress.gov/118/bills/s570/generated/BILLS-118s570is.html,https://www.congress.gov/118/bills/s570/BILLS-118s570is.pdf
S.Res. 98,https://www.congress.gov/bill/118th-congress/senate-resolution/98,118,Introduced in Senate,IS,"A resolution declaring March 8, 2023, as ""National Emily Warner & Women Airline Pilots Day"".",https://www.congress.gov/118/bills/sres98/generated/BILLS-118sres98is.html,https://www.congress.gov/118/bills/sres98/BILLS-118sres98is.pdf
S. 1530,https://www.congress.gov/bill/118th-congress/senate-bill/1530,118,Reported to Senate,RS,COPS on the Beat Grant Program Parity Act of 2023,https://www.congress.gov/118/bills/s1530/generated/BILLS-118s1530rs.html,https://www.congress.gov/118/bills/s1530/BILLS-118s1530rs.pdf
S. 1317,https://www.congress.gov/bill/118th-congress/senate-bill/1317,118,Introduced in Senate,IS,Anti-Racism in Public Health Act of 2023,https://www.congress.gov/118/bills/s1317/generated/BILLS-118s1317is.html,https://www.congress.gov/118/bills/s1317/BILLS-118s1317is.pdf
S. 1208,https://www.congress.gov/bill/118th-congress/senate-bill/1208,118,Introduced in Senate,IS,Dignity for Detained Immigrants Act of 2023,https://www.congress.gov/118/bills/s1208/generated/BILLS-118s1208is.html,https://www.congress.gov/118/bills/s1208/BILLS-118s1208is.pdf
S. 2440,https://www.congress.gov/bill/118th-congress/senate-bill/2440,118,Introduced in Senate,IS,Exploitative Workplace Surveillance and Technologies Task Force Act of 2023,https://www.congress.gov/118/bills/s2440/generated/BILLS-118s2440is.html,https://www.congress.gov/118/bills/s2440/BILLS-118s2440is.pdf
S. 410,https://www.congress.gov/bill/118th-congress/senate-bill/410,118,Introduced in Senate,IS,Federal Social Media Research Act,https://www.congress.gov/118/bills/s410/generated/BILLS-118s410is.html,https://www.congress.gov/118/bills/s410/BILLS-118s410is.pdf
S. 1925,https://www.congress.gov/bill/118th-congress/senate-bill/1925,118,Introduced in Senate,IS,HERO Act,https://www.congress.gov/118/bills/s1925/generated/BILLS-118s1925is.html,https://www.congress.gov/118/bills/s1925/BILLS-118s1925is.pdf
S. 622,https://www.congress.gov/bill/118th-congress/senate-bill/622,118,Introduced in Senate,IS,Helping Heroes Act of 2023,https://www.congress.gov/118/bills/s622/generated/BILLS-118s622is.html,https://www.congress.gov/118/bills/s622/BILLS-118s622is.pdf
S. 2801,https://www.congress.gov/bill/118th-congress/senate-bill/2801,118,Introduced in Senate,IS,Veteran Families Health Services Act of 2023,https://www.congress.gov/118/bills/s2801/generated/BILLS-118s2801is.html,https://www.congress.gov/118/bills/s2801/BILLS-118s2801is.pdf
S. 2257,https://www.congress.gov/bill/118th-congress/senate-bill/2257,118,Introduced in Senate,IS,Federal Reserve Racial and Economic Equity Act,https://www.congress.gov/118/bills/s2257/generated/BILLS-118s2257is.html,https://www.congress.gov/118/bills/s2257/BILLS-118s2257is.pdf
S. 2593,https://www.congress.gov/bill/118th-congress/senate-bill/2593,118,Introduced in Senate,IS,"Treatment Court, Rehabilitation, and Recovery Act of 2023",https://www.congress.gov/118/bills/s2593/generated/BILLS-118s2593is.html,https://www.congress.gov/118/bills/s2593/BILLS-118s2593is.pdf
S. 1527,https://www.congress.gov/bill/118th-congress/senate-bill/1527,118,Introduced in Senate,IS,Access to Contraception for Servicemembers and Dependents Act of 2023,https://www.congress.gov/118/bills/s1527/generated/BILLS-118s1527is.html,https://www.congress.gov/118/bills/s1527/BILLS-118s1527is.pdf
S. 560,https://www.congress.gov/bill/118th-congress/senate-bill/560,118,Introduced in Senate,IS,SAFE TECH Act,https://www.congress.gov/118/bills/s560/generated/BILLS-118s560is.html,https://www.congress.gov/118/bills/s560/BILLS-118s560is.pdf
S.Res. 239,https://www.congress.gov/bill/118th-congress/senate-resolution/239,118,Agreed to Senate,ATS,"A resolution designating May 2023 as ""ALS Awareness Month"".",https://www.congress.gov/118/bills/sres239/generated/BILLS-118sres239ats.html,https://www.congress.gov/118/bills/sres239/BILLS-118sres239ats.pdf
S.Res. 224,https://www.congress.gov/bill/118th-congress/senate-resolution/224,118,Introduced in Senate,IS,"A resolution designating May 2023 as ""ALS Awareness Month"".",https://www.congress.gov/118/bills/sres224/generated/BILLS-118sres224is.html,https://www.congress.gov/118/bills/sres224/BILLS-118sres224is.pdf
S. 1655,https://www.congress.gov/bill/118th-congress/senate-bill/1655,118,Introduced in Senate,IS,Medicare for All Act,https://www.congress.gov/118/bills/s1655/generated/BILLS-118s1655is.html,https://www.congress.gov/118/bills/s1655/BILLS-118s1655is.pdf
S.Res. 371,https://www.congress.gov/bill/118th-congress/senate-resolution/371,118,Introduced in Senate,IS,"A resolution supporting the designation of the week of September 18 through September 22, 2023, as ""Malnutrition Awareness Week"".",https://www.congress.gov/118/bills/sres371/generated/BILLS-118sres371is.html,https://www.congress.gov/118/bills/sres371/BILLS-118sres371is.pdf
S.Res. 180,https://www.congress.gov/bill/118th-congress/senate-resolution/180,118,Introduced in Senate,IS,"A resolution expressing support for the designation of April 30, 2023, as ""National Adult Hepatitis B Vaccination Awareness Day"".",https://www.congress.gov/118/bills/sres180/generated/BILLS-118sres180is.html,https://www.congress.gov/118/bills/sres180/BILLS-118sres180is.pdf
S. 2813,https://www.congress.gov/bill/118th-congress/senate-bill/2813,118,Introduced in Senate,IS,Hispanic Educational Resources and Empowerment Act of 2023,https://www.congress.gov/118/bills/s2813/generated/BILLS-118s2813is.html,https://www.congress.gov/118/bills/s2813/BILLS-118s2813is.pdf
